"state";"district";"month";"1st";"2nd";"3rd";"4th";"5th";"6th";"7th";"8th";"9th";"10th";"11th";"12th";"13th";"14th";"15th";"16th";"17th";"18th";"19th";"20th";"21st";"22nd";"23rd";"24th";"25th";"26th";"27th";"28th";"29th";"30th";"31st"
"Tamil Nadu";"Karur";10;0.139939;0.0;1.98365;0.140159;0.445935;0.0;0.0;0.0;5.31584;27.557;25.4891;5.3514;3.95225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Krishnagiri";10;7.56384;4.44464;0.0;0.0;0.0;2.91634;1.28386;9.35751;2.88329;20.3156;9.76223;19.2622;9.20972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Madurai";10;0.0;0.0;2.14127;0.19212;0.618226;0.0;0.0437974;1.28221;18.3398;32.6073;10.1603;2.24493;10.5387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Nagapattinam";10;0.00296474;0.0;0.0;0.0;0.178548;7.95904;0.0;0.233499;4.9911;9.46901;0.253701;3.92146;9.52941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Namakkal";10;0.218811;3.7476;1.28206;0.00390881;2.23614;1.60749;3.30382;1.12989;4.32415;49.0971;28.267;5.03303;2.51246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Nilgiris";10;0.291889;1.35085;10.4064;0.0460409;4.71428;1.69522;0.438582;0.0;0.157213;26.41;9.80019;3.31095;2.4369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Perambalur";10;0.240782;0.0;0.152756;0.0;0.0123047;0.0328125;0.0;0.0;20.4578;9.11995;14.9049;1.17472;0.152756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Pudukkottai";10;0.0149988;0.0;0.379957;0.0;0.974808;1.07709;0.00416661;4.77301;4.03159;18.2187;3.00259;1.26371;13.1983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Ramanathapuram";10;0.0;0.0;6.86371;0.0;0.0;0.0;3.02e-05;1.11146;25.2942;1.47565;4.84753;0.918179;1.50466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Ranippettai";10;4.08822;2.33493;0.0;0.0;0.0;21.4325;13.9972;1.93126;22.3143;36.3551;2.88063;1.1955;0.34046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Salem";10;1.57386;2.51815;0.285171;0.0;3.50081;11.933;1.34588;0.746421;6.62756;23.7239;13.0134;9.9803;3.49082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Sivaganga";10;0.0;0.0;9.41556;0.0;0.239397;0.0;0.29612;2.33708;18.1873;19.9522;1.80113;4.82131;3.21042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Teni";10;0.97142;0.0;0.617688;0.588129;0.10774;0.0681699;0.0;0.0;4.88262;11.4827;7.46633;6.30393;29.3812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tenkasi";10;0.0382495;0.0;2.49049;0.0258169;2.05678;0.503758;0.0;0.0;4.73713;0.849732;2.93895;0.548925;17.3758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Thanjavur";10;0.0;0.0;0.106585;0.0;1.16809;2.11438;0.0;1.70965;4.25074;19.8566;2.79584;3.75159;1.85106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Thiruvarur";10;0.0;0.0;0.0;0.0;1.53598;4.8612;0.0;0.322382;2.57013;29.0159;0.649594;1.63834;2.75339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tiruchirapalli";10;0.0666583;0.00324004;0.228736;0.333919;0.56605;0.739645;0.0136639;0.0835629;17.1367;12.8151;14.687;1.39343;5.72047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tirunelveli";10;0.000143016;0.0025745;0.359785;0.0387217;0.024629;0.0649026;0.0;0.239873;0.0640675;2.71845;7.68551;0.117703;16.2338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tiruppattur";10;1.32779;0.122623;0.0;0.0;0.0;1.33363;1.44338;23.956;3.02824;19.9857;9.31564;5.69894;0.0118437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tiruppur";10;0.0445105;0.00899183;5.90061;1.02293;1.08931;0.321653;0.11919;0.0;0.0291583;30.773;17.1156;9.17282;3.76464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tiruvallur";10;3.97399;0.0204713;0.0;0.0;0.0;10.7507;22.6646;2.57286;19.9035;26.7618;1.45206;2.43589;2.12422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tiruvannamalai";10;1.64139;1.82429;0.0;0.0;0.0;19.0247;9.88041;4.26188;6.27978;23.0876;3.87232;3.30755;0.132226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Tuticorin";10;0.0;0.0;0.737205;0.536722;1.18755;0.0255628;0.0;0.0512304;5.49723;1.40507;3.42103;0.350324;7.98853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Vellore";10;1.64939;0.413963;0.0;0.0;0.0;20.0205;2.22516;0.200451;11.2693;31.4619;0.931793;10.4593;0.365937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Villupuram";10;2.01891;1.49904;0.0;0.0;0.0167244;16.3909;19.2518;5.15841;2.7508;12.3722;6.31766;1.97097;0.355739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tamil Nadu";"Virudhunagar";10;0.0;0.0;2.21719;0.0;0.125495;0.0587214;0.0;0.0784872;15.3671;6.08316;2.04137;0.639191;12.9443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Adilabad";10;0.0;0.251398;0.321104;0.000421628;0.0;26.3898;12.6555;1.17096;2.42621e-05;6.60115;6.09541;0.495979;4.90202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Bhadradri Kothagudem";10;4.28732;1.70427;0.179455;1.38689;1.13672;35.6931;13.3682;6.72155;0.412214;7.7856;3.50011;3.51922;2.93142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Hyderabad";10;2.01798;2.10116;0.00107327;0.0;0.0;24.9646;16.0159;1.08494;10.5246;1.32353;0.580137;0.372258;21.2799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Jagtial";10;0.0;0.0263829;0.0;0.0;0.0;12.2603;11.3716;2.34063;0.0;5.88096;9.61413;0.0;0.134025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Jangaon";10;1.96508;0.114011;0.0;0.0;0.0;23.1155;15.4202;2.14175;0.0325746;23.6942;2.47704;0.167961;0.0162873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Jayashankar Bhupalapally";10;0.836159;0.53384;0.0;0.000297677;0.0245645;15.8084;6.68655;2.0089;0.838745;3.54526;0.809906;0.713263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Jogulamba Gadwal";10;10.2019;5.12984;0.0;0.0;0.0;19.7167;18.3897;1.55318;0.19022;1.20702;2.53467;0.605077;31.3547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Kamareddy";10;0.0498886;0.0;1.5627;0.0;0.0;22.3832;6.64331;0.254581;0.263584;6.70439;4.11028;0.0;15.3714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Karimnagar";10;0.117993;0.0;0.0;0.0;0.0233415;15.6402;17.0807;1.47541;0.0;12.5164;5.06911;1.23893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Khammam";10;5.57408;0.0112001;0.0;0.580109;0.322451;27.5219;29.1375;3.19234;4.85404;8.3557;0.689715;4.36552;1.08846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Kumuram Bheem";10;0.0;1.22177;0.0220387;0.0;3.42652;4.6628;9.95583;1.45883;0.0;7.35672;8.53192;0.0;0.107059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Mahabubabad";10;11.5957;1.27336;0.0;0.0186027;0.530176;16.9882;17.6114;0.390656;0.912168;8.85962;1.63876;0.771854;0.0723397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Mahabubnagar";10;25.9158;3.81543;0.0410939;0.0;0.0;19.5627;37.3789;0.0904204;3.83017;6.52505;6.97009;0.173551;24.8851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Mancherial";10;0.0;0.272425;0.0;0.0;1.22039;13.0153;4.92854;0.983458;0.00195192;4.09107;8.73755;0.0;0.00164282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Medak";10;1.19391;0.358956;0.00815352;0.0;0.0;23.017;9.29974;0.357948;5.99508;1.22223;4.98245;0.077214;16.8066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Medchal-Malkajgiri";10;0.0502596;1.76523;0.0;0.0;0.0;16.1074;12.244;1.43414;11.0669;2.66851;0.561028;0.397535;22.3271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Mulugu";10;11.0819;2.50283;0.00187659;0.0494808;1.07501;27.198;9.91329;0.931112;2.62846;2.99276;0.931259;4.0975;0.100671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Nagarkurnool";10;22.7372;7.67907;0.0;0.0;0.0;18.0672;25.9621;1.59721;2.90414;5.35967;4.82397;1.45159;15.6014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Nalgonda";10;32.7001;0.295662;0.0;0.00669324;0.0;11.6892;9.1483;2.0633;1.9029;9.38213;3.0524;6.38114;0.732918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Narayanpet";10;13.1646;3.99252;0.0;0.0;0.0;25.5487;37.7664;0.0;0.155687;12.18;3.16429;0.528933;12.6882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Nirmal";10;0.0;0.0657296;0.0;0.0;0.0;30.5955;14.5351;1.44896;0.0;4.39526;3.97401;0.0;7.72438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Nizamabad";10;0.0;0.172522;0.0;0.0;0.0;32.7892;14.8121;0.573966;0.0;5.37217;5.23914;0.0;7.33431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Peddapalli";10;0.00863738;0.0;0.0;0.0;0.610882;10.3054;4.23737;0.108393;0.0;3.12516;6.96831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Rangareddy";10;9.36171;3.95725;0.507291;0.0;0.0;13.0118;21.3532;1.78373;14.2313;0.440863;1.17739;0.526893;17.8839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Ranjanna Sircilla";10;0.694951;0.0;0.0;0.0;0.0;21.9374;24.4446;1.12859;0.0;1.95612;4.86261;0.0;8.10386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Sangareddy";10;0.0;0.817379;1.3383;0.0;0.0;7.44504;19.6566;1.17642;13.7923;10.6722;2.07187;0.737813;20.7928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Siddipet";10;1.5382;0.0956574;0.0;0.0;0.0;25.4052;16.6201;2.76676;0.700447;8.98075;4.2484;0.031483;3.55276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Suryapet";10;12.5646;1.26384;0.0;0.253393;0.0;22.7511;17.7304;0.000708586;3.26604;6.46412;1.22535;0.0416371;0.0146223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Vikarabad";10;1.43057;1.31785;0.000277431;0.0;0.0;24.2504;29.991;0.208963;1.88614;12.9745;6.61895;2.11713;18.088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Wanaparthy";10;17.5473;7.94022;0.0;0.0;0.0;40.2525;26.6666;0.270143;0.225907;1.59071;9.62741;1.02854;19.597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Warangal (Rural)";10;12.1601;2.22357;0.0;0.0;0.0;16.522;13.5314;0.0;1.32147;11.0928;0.472327;1.09649;0.294568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Warangal (Urban)";10;0.5546;0.0770508;0.0;0.0;0.0;23.0398;10.7033;0.0460548;0.0262386;17.9869;3.55278;1.24678;0.0147489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Telangana";"Yadadri Bhuvanagiri";10;5.30636;0.0;0.0;0.0;0.0;22.4576;17.6816;3.36181;0.14494;10.69;3.33862;1.55912;0.0099083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"Dhalai";10;8.75891;38.0532;10.2329;14.4184;24.8819;3.31108;1.34941;1.38644;4.96143;0.870248;1.67432;2.25054;8.88735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"Gomati";10;24.9915;44.6647;31.9688;6.21246;21.3608;1.41591;7.36821;0.262831;2.62119;2.22085;4.2253;1.45723;4.1157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"Khowai";10;9.36179;36.2146;13.113;21.6398;25.0039;1.39408;2.96051;0.0;17.6607;1.29563;2.40622;6.23029;8.64752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"North Tripura";10;6.19781;27.0506;9.37574;7.80485;38.0056;3.81887;1.19068;1.63544;1.72426;1.14768;2.5163;3.54958;19.2239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"Sepahijala";10;9.10359;36.4566;52.5725;5.42258;18.8967;0.0720253;14.1112;0.0;2.89387;3.49849;7.47588;1.9553;5.46485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"South Tripura";10;41.6118;41.8294;20.3316;2.0027;17.1364;0.0110915;3.38104;0.00295775;0.0;1.20226;2.00651;0.148115;1.89698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"Unokoti";10;6.18018;24.0439;15.7299;12.5875;50.6768;0.841364;1.33389;0.413266;3.28833;2.50113;4.50865;4.30125;33.1235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Tripura";"West Tripura";10;7.47236;30.599;27.3934;13.1565;24.7903;0.153604;7.62284;0.0;15.756;1.72205;5.35517;4.91681;5.40869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Agra";10;0.0;0.0;0.0;0.0;0.0162381;0.0261641;0.657405;41.3722;53.7414;23.4902;4.07015;0.0156985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Aligarh";10;0.0;0.0;0.0;0.0;0.00836179;0.493918;2.66805;17.8558;99.6045;69.4253;6.12691;0.10802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Ambedkarnagar";10;0.0;0.449994;0.0;0.157717;3.35349;49.3616;2.77014;18.0029;1.00105;27.5282;5.35769;9.30782;1.12887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Amethi";10;0.0;2.41585;0.0;0.0;2.20078;72.5882;7.56787;17.7393;1.23809;32.0923;9.99077;0.747046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Amroha";10;0.0;0.0;0.0;0.0;0.0;0.0;10.0833;26.0093;60.5831;55.626;9.38344;0.994265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Auraiya";10;2.36024;0.0;0.0;0.0;0.0867475;6.64585;5.38598;7.6561;19.381;37.0931;10.6852;0.500975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Ayodhya";10;0.0;0.0;0.0;0.0;1.5932;148.811;6.53131;2.75385;1.23506;33.1781;28.2568;12.7783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Azamgarh";10;0.0;1.544;0.0;0.37674;8.44062;39.0896;3.2039;46.5967;0.0;3.69162;0.345929;14.4267;0.273537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Baghpat";10;0.0;0.0;0.0;0.0;0.0;0.0473346;1.46703;3.44293;32.6523;21.2707;3.19896;9.00787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Bahraich";10;0.0;0.0;0.0;0.0;45.2464;145.808;79.2342;39.3379;6.01029;34.5683;27.4311;11.0414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Ballia";10;0.00099058;0.0;0.0;9.47545;14.3451;6.76401;0.000136148;6.44862;0.0;0.113397;7.33669;9.7528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Balrampur";10;0.0;0.0;0.0;0.0;8.77997;111.404;38.1983;32.9996;0.0781766;20.7605;18.3825;5.93536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Banda";10;0.0;0.0;0.0;6.38627;1.4109;60.7439;12.0106;9.64764;0.135147;24.6344;19.9197;16.3063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Barabanki";10;0.0;0.0;0.0;0.0;12.0119;139.314;53.4281;9.69677;0.390977;46.3797;44.6132;12.7572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Bareilly";10;0.0;0.0143319;0.00150862;0.0;0.0233836;0.477648;32.6977;15.5954;86.6005;90.724;47.4526;0.711425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Basti";10;0.0;0.0;0.0;0.278312;2.5401;92.0934;9.83302;12.6053;0.106475;23.1884;11.378;9.18547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Bhadohi";10;0.0;4.03888;0.0;1.70764;23.5177;9.0265;8.492;1.65438;0.00832636;15.5178;6.86651;2.90736;0.715207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Bijnor";10;0.0;0.000629877;0.00125134;0.0;0.0;0.021134;26.3245;10.2484;46.9381;92.7099;13.4712;2.08428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Budaun";10;0.0;0.0;0.0;0.0;0.0;0.0119151;17.5545;15.9148;75.9722;68.6818;11.6594;0.844188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Bulandshahr";10;0.0;0.0;0.0;0.0;0.0;1.50247;1.75704;21.2568;83.1219;57.6862;2.98397;0.0914165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Chandauli";10;0.0;0.67437;0.300581;15.9093;15.7126;6.43617;3.26742;1.84015;0.0;5.7781;2.8922;4.36686;0.00886408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Chitrakoot";10;0.0;0.0;0.0;11.3312;3.25831;60.6922;9.50659;5.2079;0.0;23.8153;25.1797;33.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Uttar Pradesh";"Deoria";10;0.0;0.0;0.0;6.26932;11.8523;16.4844;6.10983;13.1058;0.0;8.44128;1.13903;19.3875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
